prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?
3000,"Generators for B3196 and B3304 do not meet minimum 30-percent load requirements, per AFMAN 32-1062.",25,Lacking vulnerability / resiliency / adequacy assessment,70,M8-G1,"Military Surface Deployment and Distribution Command, 841st Trasnportation Battalion",Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3000,"Generators for B3196 and B3304 do not meet minimum 30-percent load requirements, per AFMAN 32-1062.",18,Lacking or no access to adequate energy management / protocol / personnel / training,65,M8-G1,"Military Surface Deployment and Distribution Command, 841st Trasnportation Battalion",Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3001,"Generators for B3113, B3143, and B3440 do not meet minimum 30-percent load requirements, per AFMAN 32-1062.",4,Generator requires adequate sizing / testing,96,M1-G2,Naval Information Warfare Center,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3001,"Generators for B3113, B3143, and B3440 do not meet minimum 30-percent load requirements, per AFMAN 32-1062.",13,Asset / system requires standardization / optimization / simplification,85,M1-G2,Naval Information Warfare Center,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3001,"Generators for B3113, B3143, and B3440 do not meet minimum 30-percent load requirements, per AFMAN 32-1062.",70,"Lacking comprehensive Operations, Maintenance & Testing framework",75,M1-G2,Naval Information Warfare Center,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3001,"Generators for B3113, B3143, and B3440 do not meet minimum 30-percent load requirements, per AFMAN 32-1062.",25,Lacking vulnerability / resiliency / adequacy assessment,70,M1-G2,Naval Information Warfare Center,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3001,"Generators for B3113, B3143, and B3440 do not meet minimum 30-percent load requirements, per AFMAN 32-1062.",18,Lacking or no access to adequate energy management / protocol / personnel / training,65,M1-G2,Naval Information Warfare Center,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3003,"Generator load data not available to determine if they meet minimum 30-percent load requirements, per AFMAN 32-1062.",25,Lacking vulnerability / resiliency / adequacy assessment,95,M3-G1,Nuclear Power Training Unit,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3003,"Generator load data not available to determine if they meet minimum 30-percent load requirements, per AFMAN 32-1062.",15,Lacking or no access of adequate metering or submetering systems,92,M3-G1,Nuclear Power Training Unit,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3003,"Generator load data not available to determine if they meet minimum 30-percent load requirements, per AFMAN 32-1062.",4,Generator requires adequate sizing / testing,88,M3-G1,Nuclear Power Training Unit,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3003,"Generator load data not available to determine if they meet minimum 30-percent load requirements, per AFMAN 32-1062.",13,Asset / system requires standardization / optimization / simplification,72,M3-G1,Nuclear Power Training Unit,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3003,"Generator load data not available to determine if they meet minimum 30-percent load requirements, per AFMAN 32-1062.",70,"Lacking comprehensive Operations, Maintenance & Testing framework",68,M3-G1,Nuclear Power Training Unit,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3006,Generator for B2409 is not full-load or hard-drop tested.,4,Generator requires adequate sizing / testing,98,M2-G3,Naval Nuclear Power Training Command,Mission,Power,JB Charleston,DKFX,Not a Gap
3006,Generator for B2409 is not full-load or hard-drop tested.,70,"Lacking comprehensive Operations, Maintenance & Testing framework",92,M2-G3,Naval Nuclear Power Training Command,Mission,Power,JB Charleston,DKFX,Not a Gap
3006,Generator for B2409 is not full-load or hard-drop tested.,19,Lacking or no access to preventative maintenance / personnel / training / protocol,88,M2-G3,Naval Nuclear Power Training Command,Mission,Power,JB Charleston,DKFX,Not a Gap
3006,Generator for B2409 is not full-load or hard-drop tested.,18,Lacking or no access to adequate energy management / protocol / personnel / training,75,M2-G3,Naval Nuclear Power Training Command,Mission,Power,JB Charleston,DKFX,Not a Gap
3006,Generator for B2409 is not full-load or hard-drop tested.,25,Lacking vulnerability / resiliency / adequacy assessment,70,M2-G3,Naval Nuclear Power Training Command,Mission,Power,JB Charleston,DKFX,Not a Gap
3007,"Generator for B2409 does not meet minimum 30-percent load requirements, per AFMAN 32-1062.",4,Generator requires adequate sizing / testing,96,M2-G2,Naval Nuclear Power Training Command,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3007,"Generator for B2409 does not meet minimum 30-percent load requirements, per AFMAN 32-1062.",13,Asset / system requires standardization / optimization / simplification,85,M2-G2,Naval Nuclear Power Training Command,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3007,"Generator for B2409 does not meet minimum 30-percent load requirements, per AFMAN 32-1062.",70,"Lacking comprehensive Operations, Maintenance & Testing framework",75,M2-G2,Naval Nuclear Power Training Command,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3007,"Generator for B2409 does not meet minimum 30-percent load requirements, per AFMAN 32-1062.",25,Lacking vulnerability / resiliency / adequacy assessment,70,M2-G2,Naval Nuclear Power Training Command,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3007,"Generator for B2409 does not meet minimum 30-percent load requirements, per AFMAN 32-1062.",18,Lacking or no access to adequate energy management / protocol / personnel / training,65,M2-G2,Naval Nuclear Power Training Command,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3009,Facilities need surge protection and lightning protection upgrades.,37,Lacking┬á or no access to┬á hardening / safety or security improvements,96,M4-G5,Naval Munitions Command Atlantic UC,Mission,Power,JB Charleston,DKFX,Resilience Opportunity
3009,Facilities need surge protection and lightning protection upgrades.,45,Lacking┬á or no access to adequate power surge protection systems,95,M4-G5,Naval Munitions Command Atlantic UC,Mission,Power,JB Charleston,DKFX,Resilience Opportunity
3009,Facilities need surge protection and lightning protection upgrades.,10,Lacking or requires upgrades to centralized asset / system,82,M4-G5,Naval Munitions Command Atlantic UC,Mission,Power,JB Charleston,DKFX,Resilience Opportunity
3009,Facilities need surge protection and lightning protection upgrades.,13,Asset / system requires standardization / optimization / simplification,68,M4-G5,Naval Munitions Command Atlantic UC,Mission,Power,JB Charleston,DKFX,Resilience Opportunity
3009,Facilities need surge protection and lightning protection upgrades.,25,Lacking vulnerability / resiliency / adequacy assessment,65,M4-G5,Naval Munitions Command Atlantic UC,Mission,Power,JB Charleston,DKFX,Resilience Opportunity
3012,Critical UPS systems are in poor condition in B2418.,6,Lacking UPS for critical equipment,95,M6-G3,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3012,Critical UPS systems are in poor condition in B2418.,5,Lacking building-level UPS,92,M6-G3,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3012,Critical UPS systems are in poor condition in B2418.,17,Asset is aged / lacking adequate performance,85,M6-G3,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3012,Critical UPS systems are in poor condition in B2418.,7,UPS system not sized properly to endure outage periods,82,M6-G3,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3012,Critical UPS systems are in poor condition in B2418.,19,Lacking or no access to preventative maintenance / personnel / training / protocol,70,M6-G3,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3016,Circulation fans for housing area in B3107 and Bravo 4 facilities need to be backed by generators.,1,Lacking backup power,95,M5-G1,Naval Consolidated Brig,Mission,Power,JB Charleston,DKFX,Resilience Opportunity
3016,Circulation fans for housing area in B3107 and Bravo 4 facilities need to be backed by generators.,4,Generator requires adequate sizing / testing,85,M5-G1,Naval Consolidated Brig,Mission,Power,JB Charleston,DKFX,Resilience Opportunity
3016,Circulation fans for housing area in B3107 and Bravo 4 facilities need to be backed by generators.,3,Lacking┬ágenerator quick-connect tie-in connection,80,M5-G1,Naval Consolidated Brig,Mission,Power,JB Charleston,DKFX,Resilience Opportunity
3016,Circulation fans for housing area in B3107 and Bravo 4 facilities need to be backed by generators.,51,Lacking Redundant HVAC Systems for Critical Loads,78,M5-G1,Naval Consolidated Brig,Mission,Power,JB Charleston,DKFX,Resilience Opportunity
3016,Circulation fans for housing area in B3107 and Bravo 4 facilities need to be backed by generators.,9,Climate/weather/temperature conditions limit system capability,68,M5-G1,Naval Consolidated Brig,Mission,Power,JB Charleston,DKFX,Resilience Opportunity
3019,"Buildings B2417, B2418, B2419, and B2420 currently lack permanent generator connections.",1,Lacking backup power,98,M6-G2,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3019,"Buildings B2417, B2418, B2419, and B2420 currently lack permanent generator connections.",3,Lacking┬ágenerator quick-connect tie-in connection,92,M6-G2,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3019,"Buildings B2417, B2418, B2419, and B2420 currently lack permanent generator connections.",4,Generator requires adequate sizing / testing,85,M6-G2,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3019,"Buildings B2417, B2418, B2419, and B2420 currently lack permanent generator connections.",25,Lacking vulnerability / resiliency / adequacy assessment,72,M6-G2,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3019,"Buildings B2417, B2418, B2419, and B2420 currently lack permanent generator connections.",10,Lacking or requires upgrades to centralized asset / system,65,M6-G2,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3020,Buildings B2417 and B2420 do not have a backup generator.,1,Lacking backup power,98,M6-G1,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3020,Buildings B2417 and B2420 do not have a backup generator.,4,Generator requires adequate sizing / testing,85,M6-G1,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3020,Buildings B2417 and B2420 do not have a backup generator.,3,Lacking┬ágenerator quick-connect tie-in connection,75,M6-G1,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3020,Buildings B2417 and B2420 do not have a backup generator.,10,Lacking or requires upgrades to centralized asset / system,62,M6-G1,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3020,Buildings B2417 and B2420 do not have a backup generator.,25,Lacking vulnerability / resiliency / adequacy assessment,60,M6-G1,Naval Health Clinic Charleston,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3022,"Building B152, B153, and B154 need local UPS in place to support graceful shutdown, with 60 minutes of backup.",6,Lacking UPS for critical equipment,98,M4-G3,Naval Munitions Command Atlantic UC,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3022,"Building B152, B153, and B154 need local UPS in place to support graceful shutdown, with 60 minutes of backup.",5,Lacking building-level UPS,92,M4-G3,Naval Munitions Command Atlantic UC,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3022,"Building B152, B153, and B154 need local UPS in place to support graceful shutdown, with 60 minutes of backup.",7,UPS system not sized properly to endure outage periods,90,M4-G3,Naval Munitions Command Atlantic UC,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3022,"Building B152, B153, and B154 need local UPS in place to support graceful shutdown, with 60 minutes of backup.",23,Lacking or no access to adequate graceful shutdown procedure,85,M4-G3,Naval Munitions Command Atlantic UC,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3022,"Building B152, B153, and B154 need local UPS in place to support graceful shutdown, with 60 minutes of backup.",1,Lacking backup power,76,M4-G3,Naval Munitions Command Atlantic UC,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3026,B515 has mobile platforms that are not supported by backup power.,1,Lacking backup power,90,M2-G1,437th Maintenance Group,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3026,B515 has mobile platforms that are not supported by backup power.,6,Lacking UPS for critical equipment,85,M2-G1,437th Maintenance Group,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3026,B515 has mobile platforms that are not supported by backup power.,14,Lacking adequate non-generator asset /system capacity,82,M2-G1,437th Maintenance Group,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3026,B515 has mobile platforms that are not supported by backup power.,3,Lacking┬ágenerator quick-connect tie-in connection,75,M2-G1,437th Maintenance Group,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
3026,B515 has mobile platforms that are not supported by backup power.,4,Generator requires adequate sizing / testing,68,M2-G1,437th Maintenance Group,Mission,Power,JB CHARLESTON,DKFX,Resilience Gap
