prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?,gap_id,Problem,GapToStrat_relatedness_score,strategy_id,General Solution Description ,TechToStrat_relevancy_score,technology_id,Technology,Cost Per Building Low ($),Cost Per Building High ($),Cost Estimation Logic,Installation,Strat_ID,Strategy / Capability,Scale,Impact_Potential,MSS3,% Impact_Potential,MAJCOM,Installation_Name,Million_BTU_FY24_AEPRR,Energy_Cost($),Total_Facility_SF,Building_Count,Combined_Relevency Score,Row_ID
5070,"Currently, both 66-kV lines originate from TEPCO's Rokunohe Substation.",8.0,Lacking redundant electrical feed,90.0,I-G18,_ALL INSTALLATION,Installation,Power Distribution,Misawa AB,QKKA,Resilience Opportunity,8,Lacking redundant electrical feed,85.0,21.0,Alternate Supply Paths (Backup Power),90.0,11.0,Generator Reliability,175000.0,450000.0,"Implementation of redundant electrical feeds with automatic transfer capability. Includes switchgear, controls, and generator integration.",Misawa,21,Alternate Supply Paths (Backup Power),Installation,33.85012919896641,33.85012919896641,1.0,PACAF,MISAWA AB,1160951.135891,36723320.4859608,811181.0,283,81.0,327
5257,There is no control capability.,32.0,Lacking or no access to remote controls / operations,98.0,MTH19,_ALL INSTALLATION,Installation,Power Distribution,MOUNTAIN HOME AFB,QYZH,Resilience Gap,32,Lacking or no access to remote controls / operations,95.0,132.0,Remote Substation Controls / Operations,100.0,7.0,Substations,200000.0,500000.0,"Implementation of remote control systems for substations. Includes SCADA equipment, communications, and control hardware/software.",Mt Home,132,Remote Substation Controls / Operations (Installation Level),Installation,189.72796353512646,189.72796353512646,1.0,ACC,MOUNTAIN HOME AFB,322083.384649954,5029598.87874515,2897324.0,279,98.0,328
5261,There are no alerts/callouts through the existing system. There is monitoring capability within the substation that can be monitored at the CE shop.,32.0,Lacking or no access to remote controls / operations,90.0,MTH20,_ALL INSTALLATION,Installation,Power Distribution,MOUNTAIN HOME AFB,QYZH,Resilience Opportunity,32,Lacking or no access to remote controls / operations,95.0,132.0,Remote Substation Controls / Operations,100.0,7.0,Substations,200000.0,500000.0,"Implementation of remote control systems for substations. Includes SCADA equipment, communications, and control hardware/software.",Mt Home,132,Remote Substation Controls / Operations (Installation Level),Installation,189.72796353512646,189.72796353512646,1.0,ACC,MOUNTAIN HOME AFB,322083.384649954,5029598.87874515,2897324.0,279,90.0,329
5283,OH power lines (about 30 percent of distribution inside base presently at risk),39.0,Lacking electrical transmission distribution/connection systems,95.0,MTH18,_ALL INSTALLATION,Installation,Power Distribution,MOUNTAIN HOME AFB,QYZH,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,450000.0,1100000.0,"New transmission systems with power quality features. Includes filtering, regulation, and monitoring equipment.",Mt Home,123,Adequate Electrical Transmission Condition (Installation Level),Installation,194.0963522019416,258.7951362045567,0.7500000001875,ACC,MOUNTAIN HOME AFB,322083.384649954,5029598.87874515,2897324.0,279,80.75,330
5283,OH power lines (about 30 percent of distribution inside base presently at risk),39.0,Lacking electrical transmission distribution/connection systems,95.0,MTH18,_ALL INSTALLATION,Installation,Power Distribution,MOUNTAIN HOME AFB,QYZH,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",Mt Home,123,Adequate Electrical Transmission Condition (Installation Level),Installation,194.0963522019416,258.7951362045567,0.7500000001875,ACC,MOUNTAIN HOME AFB,322083.384649954,5029598.87874515,2897324.0,279,80.75,331
5352,Aged switching station downstream of substation. There was a major electrical switching failure 2 years ago.,17.0,Asset is aged / lacking adequate performance,95.0,MTH17,_ALL INSTALLATION,Installation,Power Distribution,MOUNTAIN HOME AFB,QYZH,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,400000.0,1000000.0,"Transmission system upgrades with power quality focus. Includes conditioning equipment, regulators, and monitoring.",Mt Home,123,Adequate Electrical Transmission Condition (Installation Level),Installation,194.0963522019416,258.7951362045567,0.7500000001875,ACC,MOUNTAIN HOME AFB,322083.384649954,5029598.87874515,2897324.0,279,80.75,332
5352,Aged switching station downstream of substation. There was a major electrical switching failure 2 years ago.,17.0,Asset is aged / lacking adequate performance,95.0,MTH17,_ALL INSTALLATION,Installation,Power Distribution,MOUNTAIN HOME AFB,QYZH,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,600000.0,1500000.0,"Upgrades to aged transmission equipment serving building's substation. Includes conductors, structures, and termination equipment.",Mt Home,123,Adequate Electrical Transmission Condition (Installation Level),Installation,194.0963522019416,258.7951362045567,0.7500000001875,ACC,MOUNTAIN HOME AFB,322083.384649954,5029598.87874515,2897324.0,279,80.75,333
5407,The distribution system to and in Area II is aging and lacks redundancy.,39.0,Lacking electrical transmission distribution/connection systems,90.0,NEL1,_ALL INSTALLATION,Installation,Power,NELLIS AFB,RKMF,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,85.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,600000.0,1500000.0,"Implementation of backfeeding capability between installation substations. Includes switchgear, controls, and protection equipment.",Nellis,131,Installation Substation Interconnect (Back feeding),Installation,267.4624075018069,445.7706792588324,0.59999999988,ACC,NELLIS AFB,775576.226317314,17186119.686,6790823.0,676,90.0,334
5522,"Automatic transfer switches(ATSs) are not in place or are nonfunctional, requiring a manual reboot after outages.",47.0,"Requirements are inadequately manual, automated / modernized system is needed",95.0,NEL2,_ALL INSTALLATION,Installation,Power,NELLIS AFB,RKMF,Resilience Gap,47,"Requirements are inadequately manual, automated / modernized system is needed",90.0,132.0,Remote Substation Controls / Operations,100.0,7.0,Substations,275000.0,650000.0,"Modernization of manual substation controls with automation. Includes SCADA equipment, software, and training.",Nellis,132,Remote Substation Controls / Operations (Installation Level),Installation,329.8264106615406,439.7685474387787,0.7500000001874999,ACC,NELLIS AFB,775576.226317314,17186119.686,6790823.0,676,95.0,335
5666,"Portable generators are assigned to gates, but it was noted that these locations may not take priority based on other needs.",22.0,Lacking emergency operations protocol / logistics / alerts / comms,90.0,OFF1,_ALL INSTALLATION,Installation,Backup Power,OFFUTT AFB,SGBP,Not a Gap,22,Lacking emergency operations protocol / logistics / alerts / comms,80.0,153.0,Prioritized Emergency Water Allocation Protocol,100.0,17.0,Emergency Water Systems,5833.3333,17333.3333,"Similar to Gap 19, potentially broader scope. Allocated cost per building for framework development, documentation, initial training, potential CMMS integration setup, spread over ~135 participating b",Offutt,153,Prioritized Emergency Water Allocation Protocol,Installation,117.12857483018773,117.12857483018773,1.0,ACC,OFFUTT AFB,771497.231,6655520.59,6663447.0,173,90.0,336
5744,Transmission lines are mostly overhead and are thus susceptible to high winds and wildlife interference.,39.0,Lacking electrical transmission distribution/connection systems,95.0,G24,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap,39,Lacking electrical transmission distribution/connection systems,85.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,600000.0,1500000.0,"Implementation of backfeeding capability between installation substations. Includes switchgear, controls, and protection equipment.",Osan Air Base,131,Installation Substation Interconnect (Back feeding),Installation,143.3278727013568,238.87978788337062,0.59999999988,PACAF,OSAN AB,534874.0259866,15029488.7779641,7320631.0,713,95.0,337
5748,There are no microgrids at the installation to island the power supply from the utility power supply and allow independent operation.,33.0,Requires Microgrid solution,95.0,G22,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",Osan Air Base,127,Installation Microgrid,Installation,92.61166692433076,92.61166692433076,1.0,PACAF,OSAN AB,534874.0259866,15029488.7779641,7320631.0,713,95.0,338
5757,The new substation will be interconnected to the existing substations.,64.0,Lacking substation interconnection/backfeed capabilities,95.0,G23,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap,64,Lacking substation interconnection/backfeed capabilities,95.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,625000.0,1550000.0,Implementation of backfeeding capability between installation substations. Includes specialized switchgear and controls.,Osan Air Base,131,Installation Substation Interconnect (Back feeding),Installation,143.3278727013568,238.87978788337062,0.59999999988,PACAF,OSAN AB,534874.0259866,15029488.7779641,7320631.0,713,95.0,339
5762,The main refueling station does not have a backup generator.,60.0,Insufficient on-site storage capacity for critical resources,80.0,G1,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap,60,Insufficient on-site storage capacity for critical resources,85.0,95.0,Critical Spares and Obsolescence Prevention,85.0,11.0,Generator Reliability,80000.0,225000.0,Development of enhanced on-site storage for critical generator parts and fuel. Includes secure facilities and inventory management.,Osan Air Base,95,Critical Spares and Obsolescence Prevention,Installation,63.131313131313114,94.69696966540403,0.6666666668888888,PACAF,OSAN AB,534874.0259866,15029488.7779641,7320631.0,713,68.0,340
5769,"The high-voltage transmission feeder is aged, overloaded, and located overhead. The electric shop does not have adequate parts to perform maintenance on the infrastructure.",39.0,Lacking electrical transmission distribution/connection systems,90.0,G18,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,85.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,600000.0,1500000.0,"Implementation of backfeeding capability between installation substations. Includes switchgear, controls, and protection equipment.",Osan Air Base,131,Installation Substation Interconnect (Back feeding),Installation,143.3278727013568,238.87978788337062,0.59999999988,PACAF,OSAN AB,534874.0259866,15029488.7779641,7320631.0,713,90.0,341
5771,The existing priority generator fueling plan is outdated and does not reflect new buildings that have come online since the last revision.,12.0,Lacks adequate resupply/refueling protocol/logistics,95.0,G2,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap,12,Lacks adequate resupply/refueling protocol/logistics,95.0,19.0,Backup Generator Refueling Logistics,85.0,11.0,Generator Reliability,90000.0,225000.0,"Development of comprehensive refueling logistics. Includes contracts, delivery arrangements, and emergency protocols.",Osan Air Base,19,Backup Generator Refueling Logistics,Installation,293.54617384913746,587.0923476982749,0.5,PACAF,OSAN AB,534874.0259866,15029488.7779641,7320631.0,713,80.75,342
5772,"The distribution system has some tie-in connections between circuits, but the system is not fully looped.",39.0,Lacking electrical transmission distribution/connection systems,95.0,G19,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,85.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,600000.0,1500000.0,"Implementation of backfeeding capability between installation substations. Includes switchgear, controls, and protection equipment.",Osan Air Base,131,Installation Substation Interconnect (Back feeding),Installation,143.3278727013568,238.87978788337062,0.59999999988,PACAF,OSAN AB,534874.0259866,15029488.7779641,7320631.0,713,95.0,343
5791,"Switching operations are manual inside the substations, and outages happen in sections because personnel are continuously trying to manually backfeed other sections.",47.0,"Requirements are inadequately manual, automated / modernized system is needed",95.0,G20,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap,47,"Requirements are inadequately manual, automated / modernized system is needed",90.0,132.0,Remote Substation Controls / Operations,100.0,7.0,Substations,275000.0,650000.0,"Modernization of manual substation controls with automation. Includes SCADA equipment, software, and training.",Osan Air Base,132,Remote Substation Controls / Operations (Installation Level),Installation,117.4388455837336,117.4388455837336,1.0,PACAF,OSAN AB,534874.0259866,15029488.7779641,7320631.0,713,95.0,344
